date,count,department_name,year,month,day_of_week,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September
2019-04-11,5,Cicero Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,2,Cicero Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-13,3,Cicero Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,2,Cicero Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,5,Cicero Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,1,Cicero Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,5,Cicero Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,1,Cicero Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,3,Cicero Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,1,Cicero Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,3,Cicero Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,3,Cicero Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,1,Cicero Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,1,Cicero Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,2,Cicero Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,1,Cicero Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,1,Cicero Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,2,Cicero Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-02,2,Cicero Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-03,4,Cicero Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-04,3,Cicero Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-05,1,Cicero Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-06,4,Cicero Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-07,4,Cicero Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-08,3,Cicero Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-09,3,Cicero Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-10,3,Cicero Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-11,2,Cicero Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-12,1,Cicero Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-13,1,Cicero Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-14,1,Cicero Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-15,3,Cicero Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-16,1,Cicero Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-17,4,Cicero Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-18,1,Cicero Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-19,1,Cicero Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-20,1,Cicero Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-21,2,Cicero Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-23,2,Cicero Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-24,3,Cicero Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-25,3,Cicero Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-26,2,Cicero Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-27,2,Cicero Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-28,2,Cicero Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-29,2,Cicero Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-30,3,Cicero Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-31,4,Cicero Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-01,3,Cicero Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-03,2,Cicero Fire Department,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-05,3,Cicero Fire Department,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-06,5,Cicero Fire Department,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-07,5,Cicero Fire Department,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-08,3,Cicero Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-09,1,Cicero Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-13,1,Cicero Fire Department,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-14,2,Cicero Fire Department,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-15,3,Cicero Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-16,4,Cicero Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-17,1,Cicero Fire Department,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-19,4,Cicero Fire Department,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-20,1,Cicero Fire Department,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-21,2,Cicero Fire Department,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-22,2,Cicero Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-23,1,Cicero Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-24,3,Cicero Fire Department,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-25,2,Cicero Fire Department,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-26,1,Cicero Fire Department,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-27,2,Cicero Fire Department,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-28,4,Cicero Fire Department,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-29,2,Cicero Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-30,5,Cicero Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-02-01,62,City of Fort Myers Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-02,60,City of Fort Myers Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-03,53,City of Fort Myers Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-04,73,City of Fort Myers Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-05,56,City of Fort Myers Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-06,57,City of Fort Myers Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-07,52,City of Fort Myers Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-08,60,City of Fort Myers Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-09,65,City of Fort Myers Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,59,City of Fort Myers Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-11,66,City of Fort Myers Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-12,51,City of Fort Myers Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-13,43,City of Fort Myers Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-14,59,City of Fort Myers Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-15,67,City of Fort Myers Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-16,51,City of Fort Myers Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-17,47,City of Fort Myers Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-18,57,City of Fort Myers Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-19,70,City of Fort Myers Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-20,53,City of Fort Myers Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-21,54,City of Fort Myers Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-22,59,City of Fort Myers Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-23,57,City of Fort Myers Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-24,63,City of Fort Myers Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-25,64,City of Fort Myers Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-26,56,City of Fort Myers Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-27,65,City of Fort Myers Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-28,44,City of Fort Myers Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-03-01,62,City of Fort Myers Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-02,50,City of Fort Myers Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-03,59,City of Fort Myers Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-04,61,City of Fort Myers Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-05,58,City of Fort Myers Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-06,57,City of Fort Myers Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-07,66,City of Fort Myers Fire Department,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-08,68,City of Fort Myers Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-09,75,City of Fort Myers Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-10,59,City of Fort Myers Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-11,75,City of Fort Myers Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-12,54,City of Fort Myers Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-13,59,City of Fort Myers Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-14,70,City of Fort Myers Fire Department,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-15,60,City of Fort Myers Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-16,56,City of Fort Myers Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-17,25,City of Fort Myers Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-18,29,City of Fort Myers Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-19,68,City of Fort Myers Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-20,56,City of Fort Myers Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-31,35,City of Fort Myers Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-04-01,61,City of Fort Myers Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-02,65,City of Fort Myers Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,71,City of Fort Myers Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,64,City of Fort Myers Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-05,66,City of Fort Myers Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-06,51,City of Fort Myers Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-07,52,City of Fort Myers Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,68,City of Fort Myers Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,50,City of Fort Myers Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,60,City of Fort Myers Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-11,37,City of Fort Myers Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,61,City of Fort Myers Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-13,53,City of Fort Myers Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-14,50,City of Fort Myers Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,54,City of Fort Myers Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,63,City of Fort Myers Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,52,City of Fort Myers Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,59,City of Fort Myers Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,59,City of Fort Myers Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,51,City of Fort Myers Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,52,City of Fort Myers Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,77,City of Fort Myers Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,48,City of Fort Myers Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,62,City of Fort Myers Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,65,City of Fort Myers Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,56,City of Fort Myers Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-27,58,City of Fort Myers Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,40,City of Fort Myers Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,58,City of Fort Myers Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,56,City of Fort Myers Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,70,City of Fort Myers Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-02,58,City of Fort Myers Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-03,47,City of Fort Myers Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-04,72,City of Fort Myers Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-05,44,City of Fort Myers Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-06,68,City of Fort Myers Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-07,69,City of Fort Myers Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-08,56,City of Fort Myers Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-09,62,City of Fort Myers Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-10,56,City of Fort Myers Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-11,44,City of Fort Myers Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-12,54,City of Fort Myers Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-13,50,City of Fort Myers Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-14,67,City of Fort Myers Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-15,68,City of Fort Myers Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-16,42,City of Fort Myers Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-17,66,City of Fort Myers Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-18,51,City of Fort Myers Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-19,54,City of Fort Myers Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-20,69,City of Fort Myers Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-21,47,City of Fort Myers Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-22,55,City of Fort Myers Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-23,59,City of Fort Myers Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-24,69,City of Fort Myers Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-25,50,City of Fort Myers Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-26,48,City of Fort Myers Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-27,39,City of Fort Myers Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-28,49,City of Fort Myers Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-29,42,City of Fort Myers Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-30,45,City of Fort Myers Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-31,58,City of Fort Myers Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-01,58,City of Fort Myers Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-02,50,City of Fort Myers Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-03,64,City of Fort Myers Fire Department,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-04,64,City of Fort Myers Fire Department,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-05,50,City of Fort Myers Fire Department,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-06,57,City of Fort Myers Fire Department,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-07,63,City of Fort Myers Fire Department,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-08,45,City of Fort Myers Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-09,53,City of Fort Myers Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-10,60,City of Fort Myers Fire Department,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-11,59,City of Fort Myers Fire Department,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-12,53,City of Fort Myers Fire Department,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-13,67,City of Fort Myers Fire Department,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-14,60,City of Fort Myers Fire Department,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-15,46,City of Fort Myers Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-16,43,City of Fort Myers Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-17,55,City of Fort Myers Fire Department,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-18,53,City of Fort Myers Fire Department,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-19,49,City of Fort Myers Fire Department,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
