count,department_name,intercept,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,January,March,May
261,Anne Arundel County Fire Department,1,1,0,0,0,0,0,0,0,0,1
257,Tucson Fire Department,1,1,0,0,0,0,0,0,0,0,1
2,Sheridan Fire Department,1,1,0,0,0,0,0,0,0,0,1
57,Alexandria Fire Department,1,1,0,0,0,0,0,0,0,0,1
24,Jackson County Fire District 3,1,1,0,0,0,0,0,0,0,0,1
51,Golder Ranch Fire District,1,1,0,0,0,0,0,0,0,0,1
11,Plainfield Fire Protection District,1,1,0,0,0,0,0,0,0,0,1
18,Beavercreek Township Fire Department,1,1,0,0,0,0,0,0,0,0,1
47,Northwest Fire District,1,1,0,0,0,0,0,0,0,0,1
14,City of Westfield Fire Department,1,1,0,0,0,0,0,0,0,0,1
23,South Adams County Fire Protection District,1,1,0,0,0,0,0,0,0,0,1
77,Pasco Fire Department,1,1,0,0,0,0,0,0,0,0,1
61,West Palm Beach Fire Department,1,1,0,0,0,0,0,0,0,0,1
66,City of Fort Myers Fire Department,1,1,0,0,0,0,0,0,0,0,1
12,Noblesville Fire Department,1,1,0,0,0,0,0,0,0,0,1
225,Mesa Fire and Medical Department,1,1,0,0,0,0,0,0,0,0,1
44,City of Roseville Fire Department,1,1,0,0,0,0,0,0,0,0,1
33,Olathe Fire Department,1,1,0,0,0,0,0,0,0,0,1
704,Clark County Fire Department,1,1,0,0,0,0,0,0,0,0,1
95,Newport News Fire Department,1,1,0,0,0,0,0,0,0,0,1
112,Ontario Fire Department,1,1,0,0,0,0,0,0,0,0,1
418,Memphis Division of Fire Services,1,1,0,0,0,0,0,0,0,0,1
27,Riviera Beach Fire Rescue,1,1,0,0,0,0,0,0,0,0,1
50,Delray Beach Fire-Rescue Department,1,1,0,0,0,0,0,0,0,0,1
247,Boston Fire Department,1,1,0,0,0,0,0,0,0,0,1
440,Orange County Fire Rescue Department,1,1,0,0,0,0,0,0,0,0,1
434,San Francisco Fire Department,1,1,0,0,0,0,0,0,0,0,1
263,Sacramento Metropolitan Fire District,1,1,0,0,0,0,0,0,0,0,1
2,Fairmount Fire Protection District,1,1,0,0,0,0,0,0,0,0,1
57,Jersey City Fire Department,1,1,0,0,0,0,0,0,0,0,1
129,West Metro Fire Rescue,1,1,0,0,0,0,0,0,0,0,1
17,Delaware Fire Department,1,1,0,0,0,0,0,0,0,0,1
25,Coral Gables Fire and Rescue Department,1,1,0,0,0,0,0,0,0,0,1
20,City of Fairfax Fire Department,1,1,0,0,0,0,0,0,0,0,1
692,Miami-Dade Fire Rescue Department,1,1,0,0,0,0,0,0,0,0,1
22,New Rochelle Fire Department,1,1,0,0,0,0,0,0,0,0,1
4,Toms River Fire District 1,1,1,0,0,0,0,0,0,0,0,1
23,Rogers Fire Department,1,1,0,0,0,0,0,0,0,0,1
119,City of Saint Paul Fire Department,1,1,0,0,0,0,0,0,0,0,1
13,St Louis Park Fire Department,1,1,0,0,0,0,0,0,0,0,1
25,Fishers Fire and Emergency Services,1,1,0,0,0,0,0,0,0,0,1
313,Albuquerque Fire Rescue,1,1,0,0,0,0,0,0,0,0,1
116,Richmond Fire and Emergency Services,1,1,0,0,0,0,0,0,0,0,1
44,Bellevue Fire Department,1,1,0,0,0,0,0,0,0,0,1
1,Wayne Township Volunteer Fire Department,1,1,0,0,0,0,0,0,0,0,1
34,East Pierce Fire and Rescue,1,1,0,0,0,0,0,0,0,0,1
5,Simsbury Volunteer Fire Department,1,1,0,0,0,0,0,0,0,0,1
48,Loudoun County Fire Rescue and EMS,1,1,0,0,0,0,0,0,0,0,1
4,Cicero Fire Department,1,1,0,0,0,0,0,0,0,0,1
77,Richland Fire and Emergency Services,1,1,0,0,0,0,0,0,0,0,1
143,Broward County Sheriffs Office Department of Fire Rescue,1,1,0,0,0,0,0,0,0,0,1
44,Adams County Fire Protection District,1,1,0,0,0,0,0,0,0,0,1
3,Jackson Township Fire Department,1,1,0,0,0,0,0,0,0,0,1
217,Anne Arundel County Fire Department,1,0,1,0,0,0,0,0,0,0,1
45,Olathe Fire Department,1,0,1,0,0,0,0,0,0,0,1
51,City of Fort Myers Fire Department,1,0,1,0,0,0,0,0,0,0,1
101,Newport News Fire Department,1,0,1,0,0,0,0,0,0,0,1
105,West Metro Fire Rescue,1,0,1,0,0,0,0,0,0,0,1
80,Hall County Fire Services,1,0,1,0,0,0,0,0,0,0,1
398,San Francisco Fire Department,1,0,1,0,0,0,0,0,0,0,1
23,Jackson County Fire District 3,1,0,1,0,0,0,0,0,0,0,1
167,Lexington Fire Department,1,0,1,0,0,0,0,0,0,0,1
221,Mesa Fire and Medical Department,1,0,1,0,0,0,0,0,0,0,1
145,Orlando Fire Department,1,0,1,0,0,0,0,0,0,0,1
62,The Villages Public Safety Department,1,0,1,0,0,0,0,0,0,0,1
15,St Louis Park Fire Department,1,0,1,0,0,0,0,0,0,0,1
21,Coral Gables Fire and Rescue Department,1,0,1,0,0,0,0,0,0,0,1
230,Tucson Fire Department,1,0,1,0,0,0,0,0,0,0,1
242,Sacramento Metropolitan Fire District,1,0,1,0,0,0,0,0,0,0,1
244,Boston Fire Department,1,0,1,0,0,0,0,0,0,0,1
64,Ontario Fire Department,1,0,1,0,0,0,0,0,0,0,1
149,Broward County Sheriffs Office Department of Fire Rescue,1,0,1,0,0,0,0,0,0,0,1
2,Fairmount Fire Protection District,1,0,1,0,0,0,0,0,0,0,1
42,City of Roseville Fire Department,1,0,1,0,0,0,0,0,0,0,1
31,Jersey City Fire Department,1,0,1,0,0,0,0,0,0,0,1
47,Delray Beach Fire-Rescue Department,1,0,1,0,0,0,0,0,0,0,1
3,Toms River Fire District 1,1,0,1,0,0,0,0,0,0,0,1
2,Jackson Township Fire Department,1,0,1,0,0,0,0,0,0,0,1
18,Riviera Beach Fire Rescue,1,0,1,0,0,0,0,0,0,0,1
675,Miami-Dade Fire Rescue Department,1,0,1,0,0,0,0,0,0,0,1
16,Delaware Fire Department,1,0,1,0,0,0,0,0,0,0,1
29,East Pierce Fire and Rescue,1,0,1,0,0,0,0,0,0,0,1
21,Noblesville Fire Department,1,0,1,0,0,0,0,0,0,0,1
431,Memphis Division of Fire Services,1,0,1,0,0,0,0,0,0,0,1
11,Kingston Fire and Rescue,1,0,1,0,0,0,0,0,0,0,1
103,Richmond Fire and Emergency Services,1,0,1,0,0,0,0,0,0,0,1
57,Adams County Fire Protection District,1,0,1,0,0,0,0,0,0,0,1
69,Loudoun County Fire Rescue and EMS,1,0,1,0,0,0,0,0,0,0,1
27,Rogers Fire Department,1,0,1,0,0,0,0,0,0,0,1
2,Sheridan Fire Department,1,0,1,0,0,0,0,0,0,0,1
60,Alexandria Fire Department,1,0,1,0,0,0,0,0,0,0,1
38,Golder Ranch Fire District,1,0,1,0,0,0,0,0,0,0,1
74,West Palm Beach Fire Department,1,0,1,0,0,0,0,0,0,0,1
16,City of Westfield Fire Department,1,0,1,0,0,0,0,0,0,0,1
7,Southern Platte Fire Protection District,1,0,1,0,0,0,0,0,0,0,1
23,Beavercreek Township Fire Department,1,0,1,0,0,0,0,0,0,0,1
1,Cicero Fire Department,1,0,1,0,0,0,0,0,0,0,1
27,South Adams County Fire Protection District,1,0,1,0,0,0,0,0,0,0,1
114,City of Saint Paul Fire Department,1,0,1,0,0,0,0,0,0,0,1
18,Plainfield Fire Protection District,1,0,1,0,0,0,0,0,0,0,1
312,Albuquerque Fire Rescue,1,0,1,0,0,0,0,0,0,0,1
5,Torrington Fire Department,1,0,1,0,0,0,0,0,0,0,1
2,Wayne Township Volunteer Fire Department,1,0,1,0,0,0,0,0,0,0,1
102,Pasco Fire Department,1,0,1,0,0,0,0,0,0,0,1
54,Starwest Tech RMZ,1,0,1,0,0,0,0,0,0,0,1
45,New Rochelle Fire Department,1,0,1,0,0,0,0,0,0,0,1
1032,Los Angeles County Fire Department,1,0,1,0,0,0,0,0,0,0,1
685,Clark County Fire Department,1,0,1,0,0,0,0,0,0,0,1
629,Washington DC Fire & EMS Department,1,0,1,0,0,0,0,0,0,0,1
102,Richland Fire and Emergency Services,1,0,1,0,0,0,0,0,0,0,1
38,Bellevue Fire Department,1,0,1,0,0,0,0,0,0,0,1
417,Orange County Fire Rescue Department,1,0,1,0,0,0,0,0,0,0,1
34,Carmel Fire Department,1,0,1,0,0,0,0,0,0,0,1
40,Cosumnes Community Services District Fire Department,1,0,1,0,0,0,0,0,0,0,1
21,Fishers Fire and Emergency Services,1,0,1,0,0,0,0,0,0,0,1
40,Northwest Fire District,1,0,1,0,0,0,0,0,0,0,1
15,City of Fairfax Fire Department,1,0,1,0,0,0,0,0,0,0,1
50,Bellevue Fire Department,1,0,0,1,0,0,0,0,0,0,1
84,West Palm Beach Fire Department,1,0,0,1,0,0,0,0,0,0,1
25,New Rochelle Fire Department,1,0,0,1,0,0,0,0,0,0,1
4,Toms River Fire District 1,1,0,0,1,0,0,0,0,0,0,1
4,Southern Platte Fire Protection District,1,0,0,1,0,0,0,0,0,0,1
2,Simsbury Volunteer Fire Department,1,0,0,1,0,0,0,0,0,0,1
28,East Pierce Fire and Rescue,1,0,0,1,0,0,0,0,0,0,1
121,City of Saint Paul Fire Department,1,0,0,1,0,0,0,0,0,0,1
179,Boston Fire Department,1,0,0,1,0,0,0,0,0,0,1
4,Torrington Fire Department,1,0,0,1,0,0,0,0,0,0,1
7,City of Westfield Fire Department,1,0,0,1,0,0,0,0,0,0,1
51,Alexandria Fire Department,1,0,0,1,0,0,0,0,0,0,1
64,Richland Fire and Emergency Services,1,0,0,1,0,0,0,0,0,0,1
57,Loudoun County Fire Rescue and EMS,1,0,0,1,0,0,0,0,0,0,1
172,Lexington Fire Department,1,0,0,1,0,0,0,0,0,0,1
15,City of Fairfax Fire Department,1,0,0,1,0,0,0,0,0,0,1
16,Jackson County Fire District 3,1,0,0,1,0,0,0,0,0,0,1
385,Orange County Fire Rescue Department,1,0,0,1,0,0,0,0,0,0,1
91,West Metro Fire Rescue,1,0,0,1,0,0,0,0,0,0,1
38,Olathe Fire Department,1,0,0,1,0,0,0,0,0,0,1
23,Riviera Beach Fire Rescue,1,0,0,1,0,0,0,0,0,0,1
64,Pasco Fire Department,1,0,0,1,0,0,0,0,0,0,1
618,Clark County Fire Department,1,0,0,1,0,0,0,0,0,0,1
11,Plainfield Fire Protection District,1,0,0,1,0,0,0,0,0,0,1
205,Tucson Fire Department,1,0,0,1,0,0,0,0,0,0,1
160,Richmond Fire and Emergency Services,1,0,0,1,0,0,0,0,0,0,1
18,Noblesville Fire Department,1,0,0,1,0,0,0,0,0,0,1
23,Rogers Fire Department,1,0,0,1,0,0,0,0,0,0,1
405,Memphis Division of Fire Services,1,0,0,1,0,0,0,0,0,0,1
22,South Adams County Fire Protection District,1,0,0,1,0,0,0,0,0,0,1
54,City of Fort Myers Fire Department,1,0,0,1,0,0,0,0,0,0,1
171,Mesa Fire and Medical Department,1,0,0,1,0,0,0,0,0,0,1
43,Northwest Fire District,1,0,0,1,0,0,0,0,0,0,1
158,Orlando Fire Department,1,0,0,1,0,0,0,0,0,0,1
14,Beavercreek Township Fire Department,1,0,0,1,0,0,0,0,0,0,1
631,Miami-Dade Fire Rescue Department,1,0,0,1,0,0,0,0,0,0,1
1,Cicero Fire Department,1,0,0,1,0,0,0,0,0,0,1
380,San Francisco Fire Department,1,0,0,1,0,0,0,0,0,0,1
49,Golder Ranch Fire District,1,0,0,1,0,0,0,0,0,0,1
1025,Los Angeles County Fire Department,1,0,0,1,0,0,0,0,0,0,1
55,Ontario Fire Department,1,0,0,1,0,0,0,0,0,0,1
20,Coral Gables Fire and Rescue Department,1,0,0,1,0,0,0,0,0,0,1
2,Sheridan Fire Department,1,0,0,1,0,0,0,0,0,0,1
76,Hall County Fire Services,1,0,0,1,0,0,0,0,0,0,1
80,The Villages Public Safety Department,1,0,0,1,0,0,0,0,0,0,1
53,Starwest Tech RMZ,1,0,0,1,0,0,0,0,0,0,1
10,Kingston Fire and Rescue,1,0,0,1,0,0,0,0,0,0,1
22,St Louis Park Fire Department,1,0,0,1,0,0,0,0,0,0,1
292,Albuquerque Fire Rescue,1,0,0,1,0,0,0,0,0,0,1
122,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,1,0,0,0,0,0,0,1
283,Anne Arundel County Fire Department,1,0,0,1,0,0,0,0,0,0,1
42,Delray Beach Fire-Rescue Department,1,0,0,1,0,0,0,0,0,0,1
229,Sacramento Metropolitan Fire District,1,0,0,1,0,0,0,0,0,0,1
104,Newport News Fire Department,1,0,0,1,0,0,0,0,0,0,1
41,City of Roseville Fire Department,1,0,0,1,0,0,0,0,0,0,1
35,Adams County Fire Protection District,1,0,0,1,0,0,0,0,0,0,1
19,Carmel Fire Department,1,0,0,1,0,0,0,0,0,0,1
18,Fishers Fire and Emergency Services,1,0,0,1,0,0,0,0,0,0,1
631,Washington DC Fire & EMS Department,1,0,0,1,0,0,0,0,0,0,1
2,Fairmount Fire Protection District,1,0,0,1,0,0,0,0,0,0,1
18,Delaware Fire Department,1,0,0,1,0,0,0,0,0,0,1
43,Cosumnes Community Services District Fire Department,1,0,0,1,0,0,0,0,0,0,1
33,Jersey City Fire Department,1,0,0,1,0,0,0,0,0,0,1
709,Washington DC Fire & EMS Department,1,0,0,0,0,0,0,0,0,0,1
58,Cosumnes Community Services District Fire Department,1,0,0,0,0,0,0,0,0,0,1
446,Orange County Fire Rescue Department,1,0,0,0,0,0,0,0,0,0,1
1072,Los Angeles County Fire Department,1,0,0,0,0,0,0,0,0,0,1
85,Pasco Fire Department,1,0,0,0,0,0,0,0,0,0,1
85,Richland Fire and Emergency Services,1,0,0,0,0,0,0,0,0,0,1
25,Beavercreek Township Fire Department,1,0,0,0,0,0,0,0,0,0,1
10,Plainfield Fire Protection District,1,0,0,0,0,0,0,0,0,0,1
1,Cicero Fire Department,1,0,0,0,0,0,0,0,0,0,1
18,City of Fairfax Fire Department,1,0,0,0,0,0,0,0,0,0,1
42,Adams County Fire Protection District,1,0,0,0,0,0,0,0,0,0,1
270,Sacramento Metropolitan Fire District,1,0,0,0,0,0,0,0,0,0,1
65,Starwest Tech RMZ,1,0,0,0,0,0,0,0,0,0,1
76,Newport News Fire Department,1,0,0,0,0,0,0,0,0,0,1
57,Bellevue Fire Department,1,0,0,0,0,0,0,0,0,0,1
23,Carmel Fire Department,1,0,0,0,0,0,0,0,0,0,1
69,City of Fort Myers Fire Department,1,0,0,0,0,0,0,0,0,0,1
88,West Palm Beach Fire Department,1,0,0,0,0,0,0,0,0,0,1
130,City of Saint Paul Fire Department,1,0,0,0,0,0,0,0,0,0,1
14,Fishers Fire and Emergency Services,1,0,0,0,0,0,0,0,0,0,1
285,Albuquerque Fire Rescue,1,0,0,0,0,0,0,0,0,0,1
27,New Rochelle Fire Department,1,0,0,0,0,0,0,0,0,0,1
3,Southern Platte Fire Protection District,1,0,0,0,0,0,0,0,0,0,1
42,Golder Ranch Fire District,1,0,0,0,0,0,0,0,0,0,1
12,Torrington Fire Department,1,0,0,0,0,0,0,0,0,0,1
25,Rogers Fire Department,1,0,0,0,0,0,0,0,0,0,1
66,Alexandria Fire Department,1,0,0,0,0,0,0,0,0,0,1
728,Clark County Fire Department,1,0,0,0,0,0,0,0,0,0,1
17,South Adams County Fire Protection District,1,0,0,0,0,0,0,0,0,0,1
29,East Pierce Fire and Rescue,1,0,0,0,0,0,0,0,0,0,1
10,City of Westfield Fire Department,1,0,0,0,0,0,0,0,0,0,1
1,Sheridan Fire Department,1,0,0,0,0,0,0,0,0,0,1
57,Loudoun County Fire Rescue and EMS,1,0,0,0,0,0,0,0,0,0,1
165,Orlando Fire Department,1,0,0,0,0,0,0,0,0,0,1
11,Kingston Fire and Rescue,1,0,0,0,0,0,0,0,0,0,1
227,Tucson Fire Department,1,0,0,0,0,0,0,0,0,0,1
93,Ontario Fire Department,1,0,0,0,0,0,0,0,0,0,1
442,Memphis Division of Fire Services,1,0,0,0,0,0,0,0,0,0,1
20,Coral Gables Fire and Rescue Department,1,0,0,0,0,0,0,0,0,0,1
111,Richmond Fire and Emergency Services,1,0,0,0,0,0,0,0,0,0,1
728,Miami-Dade Fire Rescue Department,1,0,0,0,0,0,0,0,0,0,1
22,Riviera Beach Fire Rescue,1,0,0,0,0,0,0,0,0,0,1
134,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,0,0,0,0,0,1
40,Delray Beach Fire-Rescue Department,1,0,0,0,0,0,0,0,0,0,1
9,Toms River Fire District 1,1,0,0,0,0,0,0,0,0,0,1
2,Jackson Township Fire Department,1,0,0,0,0,0,0,0,0,0,1
44,Jersey City Fire Department,1,0,0,0,0,0,0,0,0,0,1
3,Simsbury Volunteer Fire Department,1,0,0,0,0,0,0,0,0,0,1
46,City of Roseville Fire Department,1,0,0,0,0,0,0,0,0,0,1
17,Delaware Fire Department,1,0,0,0,0,0,0,0,0,0,1
303,Boston Fire Department,1,0,0,0,0,0,0,0,0,0,1
243,Anne Arundel County Fire Department,1,0,0,0,0,0,0,0,0,0,1
87,The Villages Public Safety Department,1,0,0,0,0,0,0,0,0,0,1
12,Noblesville Fire Department,1,0,0,0,0,0,0,0,0,0,1
16,Jackson County Fire District 3,1,0,0,0,0,0,0,0,0,0,1
404,San Francisco Fire Department,1,0,0,0,0,0,0,0,0,0,1
14,St Louis Park Fire Department,1,0,0,0,0,0,0,0,0,0,1
173,Lexington Fire Department,1,0,0,0,0,0,0,0,0,0,1
98,Hall County Fire Services,1,0,0,0,0,0,0,0,0,0,1
51,Northwest Fire District,1,0,0,0,0,0,0,0,0,0,1
115,West Metro Fire Rescue,1,0,0,0,0,0,0,0,0,0,1
38,Olathe Fire Department,1,0,0,0,0,0,0,0,0,0,1
209,Mesa Fire and Medical Department,1,0,0,0,0,0,0,0,0,0,1
44,Jersey City Fire Department,1,0,0,0,0,1,0,0,0,0,1
370,San Francisco Fire Department,1,0,0,0,0,1,0,0,0,0,1
638,Washington DC Fire & EMS Department,1,0,0,0,0,1,0,0,0,0,1
92,West Palm Beach Fire Department,1,0,0,0,0,1,0,0,0,0,1
3,Jackson Township Fire Department,1,0,0,0,0,1,0,0,0,0,1
123,City of Saint Paul Fire Department,1,0,0,0,0,1,0,0,0,0,1
174,Orlando Fire Department,1,0,0,0,0,1,0,0,0,0,1
141,Lexington Fire Department,1,0,0,0,0,1,0,0,0,0,1
463,Orange County Fire Rescue Department,1,0,0,0,0,1,0,0,0,0,1
115,West Metro Fire Rescue,1,0,0,0,0,1,0,0,0,0,1
269,Albuquerque Fire Rescue,1,0,0,0,0,1,0,0,0,0,1
71,Loudoun County Fire Rescue and EMS,1,0,0,0,0,1,0,0,0,0,1
22,Beavercreek Township Fire Department,1,0,0,0,0,1,0,0,0,0,1
46,Adams County Fire Protection District,1,0,0,0,0,1,0,0,0,0,1
19,Carmel Fire Department,1,0,0,0,0,1,0,0,0,0,1
1042,Los Angeles County Fire Department,1,0,0,0,0,1,0,0,0,0,1
2,City of Westfield Fire Department,1,0,0,0,0,1,0,0,0,0,1
248,Anne Arundel County Fire Department,1,0,0,0,0,1,0,0,0,0,1
11,Kingston Fire and Rescue,1,0,0,0,0,1,0,0,0,0,1
20,Jackson County Fire District 3,1,0,0,0,0,1,0,0,0,0,1
2,Sheridan Fire Department,1,0,0,0,0,1,0,0,0,0,1
48,City of Roseville Fire Department,1,0,0,0,0,1,0,0,0,0,1
253,Sacramento Metropolitan Fire District,1,0,0,0,0,1,0,0,0,0,1
251,Tucson Fire Department,1,0,0,0,0,1,0,0,0,0,1
392,Memphis Division of Fire Services,1,0,0,0,0,1,0,0,0,0,1
662,Clark County Fire Department,1,0,0,0,0,1,0,0,0,0,1
31,East Pierce Fire and Rescue,1,0,0,0,0,1,0,0,0,0,1
139,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,1,0,0,0,0,1
1,Wayne Township Volunteer Fire Department,1,0,0,0,0,1,0,0,0,0,1
5,Southern Platte Fire Protection District,1,0,0,0,0,1,0,0,0,0,1
28,Coral Gables Fire and Rescue Department,1,0,0,0,0,1,0,0,0,0,1
21,Rogers Fire Department,1,0,0,0,0,1,0,0,0,0,1
86,Pasco Fire Department,1,0,0,0,0,1,0,0,0,0,1
85,Alexandria Fire Department,1,0,0,0,0,1,0,0,0,0,1
109,Richmond Fire and Emergency Services,1,0,0,0,0,1,0,0,0,0,1
52,Golder Ranch Fire District,1,0,0,0,0,1,0,0,0,0,1
4,Torrington Fire Department,1,0,0,0,0,1,0,0,0,0,1
28,South Adams County Fire Protection District,1,0,0,0,0,1,0,0,0,0,1
2,Cicero Fire Department,1,0,0,0,0,1,0,0,0,0,1
100,Newport News Fire Department,1,0,0,0,0,1,0,0,0,0,1
25,City of Fairfax Fire Department,1,0,0,0,0,1,0,0,0,0,1
192,Mesa Fire and Medical Department,1,0,0,0,0,1,0,0,0,0,1
5,Toms River Fire District 1,1,0,0,0,0,1,0,0,0,0,1
41,Bellevue Fire Department,1,0,0,0,0,1,0,0,0,0,1
246,Boston Fire Department,1,0,0,0,0,1,0,0,0,0,1
86,Richland Fire and Emergency Services,1,0,0,0,0,1,0,0,0,0,1
20,Noblesville Fire Department,1,0,0,0,0,1,0,0,0,0,1
37,New Rochelle Fire Department,1,0,0,0,0,1,0,0,0,0,1
44,Olathe Fire Department,1,0,0,0,0,1,0,0,0,0,1
3,Simsbury Volunteer Fire Department,1,0,0,0,0,1,0,0,0,0,1
13,Plainfield Fire Protection District,1,0,0,0,0,1,0,0,0,0,1
23,St Louis Park Fire Department,1,0,0,0,0,1,0,0,0,0,1
59,Starwest Tech RMZ,1,0,0,0,0,1,0,0,0,0,1
45,Delray Beach Fire-Rescue Department,1,0,0,0,0,1,0,0,0,0,1
47,City of Fort Myers Fire Department,1,0,0,0,0,1,0,0,0,0,1
16,Delaware Fire Department,1,0,0,0,0,1,0,0,0,0,1
86,The Villages Public Safety Department,1,0,0,0,0,1,0,0,0,0,1
79,Ontario Fire Department,1,0,0,0,0,1,0,0,0,0,1
30,Riviera Beach Fire Rescue,1,0,0,0,0,1,0,0,0,0,1
710,Miami-Dade Fire Rescue Department,1,0,0,0,0,1,0,0,0,0,1
66,Cosumnes Community Services District Fire Department,1,0,0,0,0,1,0,0,0,0,1
78,Hall County Fire Services,1,0,0,0,0,1,0,0,0,0,1
47,Northwest Fire District,1,0,0,0,0,1,0,0,0,0,1
16,Fishers Fire and Emergency Services,1,0,0,0,0,1,0,0,0,0,1
4,Fairmount Fire Protection District,1,0,0,0,0,1,0,0,0,0,1
53,Northwest Fire District,1,0,0,0,0,0,1,0,0,0,1
23,Coral Gables Fire and Rescue Department,1,0,0,0,0,0,1,0,0,0,1
719,Miami-Dade Fire Rescue Department,1,0,0,0,0,0,1,0,0,0,1
447,Orange County Fire Rescue Department,1,0,0,0,0,0,1,0,0,0,1
35,New Rochelle Fire Department,1,0,0,0,0,0,1,0,0,0,1
15,Fishers Fire and Emergency Services,1,0,0,0,0,0,1,0,0,0,1
57,Starwest Tech RMZ,1,0,0,0,0,0,1,0,0,0,1
14,Kingston Fire and Rescue,1,0,0,0,0,0,1,0,0,0,1
13,Rogers Fire Department,1,0,0,0,0,0,1,0,0,0,1
19,Riviera Beach Fire Rescue,1,0,0,0,0,0,1,0,0,0,1
399,Memphis Division of Fire Services,1,0,0,0,0,0,1,0,0,0,1
86,Richland Fire and Emergency Services,1,0,0,0,0,0,1,0,0,0,1
587,Clark County Fire Department,1,0,0,0,0,0,1,0,0,0,1
231,Anne Arundel County Fire Department,1,0,0,0,0,0,1,0,0,0,1
158,Lexington Fire Department,1,0,0,0,0,0,1,0,0,0,1
55,City of Fort Myers Fire Department,1,0,0,0,0,0,1,0,0,0,1
25,East Pierce Fire and Rescue,1,0,0,0,0,0,1,0,0,0,1
2,Sheridan Fire Department,1,0,0,0,0,0,1,0,0,0,1
112,Richmond Fire and Emergency Services,1,0,0,0,0,0,1,0,0,0,1
595,Washington DC Fire & EMS Department,1,0,0,0,0,0,1,0,0,0,1
1,Fairmount Fire Protection District,1,0,0,0,0,0,1,0,0,0,1
137,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,0,1,0,0,0,1
1,Toms River Fire District 1,1,0,0,0,0,0,1,0,0,0,1
3,Jackson Township Fire Department,1,0,0,0,0,0,1,0,0,0,1
31,Jackson County Fire District 3,1,0,0,0,0,0,1,0,0,0,1
20,South Adams County Fire Protection District,1,0,0,0,0,0,1,0,0,0,1
40,Adams County Fire Protection District,1,0,0,0,0,0,1,0,0,0,1
75,Hall County Fire Services,1,0,0,0,0,0,1,0,0,0,1
23,City of Fairfax Fire Department,1,0,0,0,0,0,1,0,0,0,1
256,Tucson Fire Department,1,0,0,0,0,0,1,0,0,0,1
186,Mesa Fire and Medical Department,1,0,0,0,0,0,1,0,0,0,1
8,Southern Platte Fire Protection District,1,0,0,0,0,0,1,0,0,0,1
51,Bellevue Fire Department,1,0,0,0,0,0,1,0,0,0,1
8,Plainfield Fire Protection District,1,0,0,0,0,0,1,0,0,0,1
19,Delaware Fire Department,1,0,0,0,0,0,1,0,0,0,1
105,Newport News Fire Department,1,0,0,0,0,0,1,0,0,0,1
285,Albuquerque Fire Rescue,1,0,0,0,0,0,1,0,0,0,1
50,Golder Ranch Fire District,1,0,0,0,0,0,1,0,0,0,1
60,Alexandria Fire Department,1,0,0,0,0,0,1,0,0,0,1
4,Torrington Fire Department,1,0,0,0,0,0,1,0,0,0,1
46,Jersey City Fire Department,1,0,0,0,0,0,1,0,0,0,1
39,Delray Beach Fire-Rescue Department,1,0,0,0,0,0,1,0,0,0,1
72,West Palm Beach Fire Department,1,0,0,0,0,0,1,0,0,0,1
1042,Los Angeles County Fire Department,1,0,0,0,0,0,1,0,0,0,1
32,Cosumnes Community Services District Fire Department,1,0,0,0,0,0,1,0,0,0,1
52,City of Roseville Fire Department,1,0,0,0,0,0,1,0,0,0,1
86,Pasco Fire Department,1,0,0,0,0,0,1,0,0,0,1
163,Orlando Fire Department,1,0,0,0,0,0,1,0,0,0,1
94,Ontario Fire Department,1,0,0,0,0,0,1,0,0,0,1
129,City of Saint Paul Fire Department,1,0,0,0,0,0,1,0,0,0,1
432,San Francisco Fire Department,1,0,0,0,0,0,1,0,0,0,1
89,The Villages Public Safety Department,1,0,0,0,0,0,1,0,0,0,1
10,City of Westfield Fire Department,1,0,0,0,0,0,1,0,0,0,1
26,Carmel Fire Department,1,0,0,0,0,0,1,0,0,0,1
18,Beavercreek Township Fire Department,1,0,0,0,0,0,1,0,0,0,1
14,St Louis Park Fire Department,1,0,0,0,0,0,1,0,0,0,1
283,Sacramento Metropolitan Fire District,1,0,0,0,0,0,1,0,0,0,1
41,Olathe Fire Department,1,0,0,0,0,0,1,0,0,0,1
14,Noblesville Fire Department,1,0,0,0,0,0,1,0,0,0,1
80,Loudoun County Fire Rescue and EMS,1,0,0,0,0,0,1,0,0,0,1
104,West Metro Fire Rescue,1,0,0,0,0,0,1,0,0,0,1
235,Boston Fire Department,1,0,0,0,0,0,1,0,0,0,1
2,Simsbury Volunteer Fire Department,1,0,0,0,0,0,1,0,0,0,1
26,New Rochelle Fire Department,1,0,0,0,1,0,0,0,0,0,1
46,Cosumnes Community Services District Fire Department,1,0,0,0,1,0,0,0,0,0,1
82,Hall County Fire Services,1,0,0,0,1,0,0,0,0,0,1
14,Rogers Fire Department,1,0,0,0,1,0,0,0,0,0,1
266,Anne Arundel County Fire Department,1,0,0,0,1,0,0,0,0,0,1
681,Clark County Fire Department,1,0,0,0,1,0,0,0,0,0,1
192,Orlando Fire Department,1,0,0,0,1,0,0,0,0,0,1
22,Carmel Fire Department,1,0,0,0,1,0,0,0,0,0,1
